offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
8587892418992284128	2018-06-18T00:00:00+03:00	2018-08-20T00:00:00+03:00	2550000.0	3	False	0	True	25.6		17.6	0.0	6.0	1	2	Россия, Санкт-Петербург, Арцеуловская аллея, 23к1	2229866895076683529
6201396439646814578	2018-04-27T00:00:00+03:00	2018-08-17T00:00:00+03:00	5788250.0	7	False	3	False	84.5	17.92	42.6			1	2	Россия, Ленинградская область, Ломоносовский район, Аннинское городское поселение, городской посёлок Новоселье, Питерский проспект, 5	7554821946105816662
5152264856294771042	2018-08-11T00:00:00+03:00	2018-08-16T00:00:00+03:00	27000.0	8	False	3	False	80.0	13.0	43.0	100.0		2	2	Россия, Санкт-Петербург, посёлок Парголово, улица Михаила Дудина, 23к1	4661483057276825143
1772010733740632320	2016-04-25T00:00:00+03:00	2016-05-11T00:00:00+03:00	21000.0	4	False	2	False	42.0	7.0	29.0	40.0	3.0	2	2	Россия, Санкт-Петербург, проспект Энергетиков, 42к1	2027972822419946570
5176139890131298547	2018-06-27T00:00:00+03:00	2018-07-02T00:00:00+03:00	4018240.0	8	False	1	False	43.3		15.0			1	2	Россия, Санкт-Петербург, посёлок Парголово, Заречная улица, 41	4109971382256730669
6396116665762552321	2017-05-07T00:00:00+03:00	2017-05-25T00:00:00+03:00	7500000.0	5	False	2	False	66.0	13.5	33.5		10.0	1	2	Россия, Санкт-Петербург, Полевая Сабировская улица, 47к2	5228820002942450921
3878011049533496321	2017-12-04T00:00:00+03:00	2018-08-20T00:00:00+03:00	25000.0	18	False	1	False	36.0	8.0	19.0	50.0	3.0	2	2	Россия, Санкт-Петербург, проспект Энергетиков, 11к2	2027972822420036903
8127812813638216192	2018-06-24T00:00:00+03:00	2018-07-08T00:00:00+03:00	35000.0	2	False	3	False	75.0	12.0	50.0	30.0		2	2	Россия, Санкт-Петербург, улица Писарева, 14	479771584865641720
2022909	2015-04-06T00:00:00+03:00	2016-09-17T00:00:00+03:00	3100000.0	3	False	2	False	40.5	5.1	26.6		3.0	1	2	Россия, Ленинградская область, Всеволожский район, поселок городского типа Кузьмоловский, Молодежная улица, 15	7534903859077542085
3375339907793848661	2017-02-25T00:00:00+03:00	2017-02-26T00:00:00+03:00	25000.0	8	False	1	False	50.0	10.0	19.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Выборгское шоссе, 27к3	848931414102842474
4842857800061117321	2016-04-27T00:00:00+03:00	2018-02-07T00:00:00+03:00	3382000.0	16	False	1	False	36.5	10.0	17.0		0.0	1	2	Россия, Санкт-Петербург, Русановская улица, 19к1	6563554046625816164
5356258582233686918	2017-10-01T00:00:00+03:00	2018-01-09T00:00:00+03:00	2992800.0	11	False	1	False	37.41	10.9	16.03		4.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 3к2	8607372274316591020
8310251191879357367	2016-08-15T00:00:00+03:00	2018-07-24T00:00:00+03:00	10000000.0	4	False	2	False	55.0	8.0	35.0	0.0		1	2	Россия, Санкт-Петербург, Московский проспект, 149	4373184457909324985
5433151	2016-02-19T00:00:00+03:00	2016-08-12T00:00:00+03:00	5400000.0	7	False	1	False	45.0	5.5	30.0		3.0	1	2	Россия, Санкт-Петербург, улица Фрунзе, 10	442131684057990797
5088297152559542272	2017-12-13T00:00:00+03:00	2018-01-12T00:00:00+03:00	17000.0	23	False	1	False	36.0					2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Новая улица, 11к1	7621053072404331901
4842857800067435706	2014-11-27T00:00:00+03:00	2017-01-27T00:00:00+03:00	3250000.0	1	False	1	False	31.1	5.54	17.4		0.0	1	2	Россия, Санкт-Петербург, улица Турку, 32к2	4742224465764623123
6149019495573176064	2017-05-25T00:00:00+03:00	2017-07-09T00:00:00+03:00	18000.0	8	False	1	False	34.0	9.0	17.0	50.0	11.0	2	2	Россия, Санкт-Петербург, проспект Ветеранов, 158	6845097171321796765
2153030943938963712	2018-06-03T00:00:00+03:00	2018-07-03T00:00:00+03:00	18000.0	6	False	0	True	26.0					2	2	Россия, Ленинградская область, Всеволожский район, деревня Новое Девяткино, Арсенальная улица, 5	1966219418622870598
4951506081283533824	2018-07-10T00:00:00+03:00	2018-07-17T00:00:00+03:00	19000.0	6	False	1	False	37.0	9.0	18.0	50.0	3.0	2	2	Россия, Санкт-Петербург, Светлановский проспект, 37	8756053543681705710
3498204831094341494	2016-11-10T00:00:00+03:00	2017-03-25T00:00:00+03:00	45000.0	4	False	2	False	61.0	30.0	18.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Киевская улица, 6к2	5940589891640651181
5152264856293937053	2018-07-10T00:00:00+03:00	2018-07-11T00:00:00+03:00	18000.0	6	False	1	False	25.0	6.25	18.75	100.0		2	2	Россия, Санкт-Петербург, проспект Просвещения, 43	6354249340138182854
3189992778128934400	2018-08-14T00:00:00+03:00	2018-08-20T00:00:00+03:00	1650000.0	1	False	1	False	40.0					1	2	Россия, Ленинградская область, Кингисеппский район, Большелуцкое сельское поселение, поселок Кингисеппский, 9	5120581515686720008
1896730477337017661	2017-05-20T00:00:00+03:00	2017-07-09T00:00:00+03:00	32000.0	3	False	4	False	60.0	7.0	52.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Белы Куна, 22к5	1939540903891595441
3464020066905668600	2017-05-18T00:00:00+03:00	2017-06-05T00:00:00+03:00	5887595.0	8	False	1	False	34.3	9.6	14.2		5.0	1	2	Россия, Санкт-Петербург, Пискарёвский проспект, 1	2602497398498278376
9141679493746111951	2015-11-25T00:00:00+03:00	2016-01-22T00:00:00+03:00	2430000.0	18	False	1	False	32.23				0.0	1	2	Россия, Санкт-Петербург, Мурино	6160560608637223440
5611312742696324878	2018-04-29T00:00:00+03:00	2018-06-16T00:00:00+03:00	19000.0	2	False	1	False	15.0			100.0		2	2	Россия, Санкт-Петербург, Кустарный переулок, 2/5	1369254870961507546
1735903508324443905	2017-12-10T00:00:00+03:00	2017-12-12T00:00:00+03:00	27000.0	8	False	1	False	40.0	10.0	17.0		10.0	2	2	Россия, Санкт-Петербург, Серебристый бульвар, 17к1	6737133099650332271
1511508127000411905	2018-06-28T00:00:00+03:00	2018-08-20T00:00:00+03:00	2300000.0	3	False	2	False	47.0	6.0	33.0			1	2	Россия, Ленинградская область, Гатчинский район, посёлок Новый Свет, 12	71310339022987384
7621245106320337920	2017-05-18T00:00:00+03:00	2018-08-08T00:00:00+03:00	3000000.0	2	False	2	False	55.0	9.0	29.3	0.0		1	2	Россия, Ленинградская область, Ломоносовский район, Лебяженское городское поселение, посёлок городского типа Лебяжье, Приморская улица, 73	1519772746429011566
4842857800031474189	2014-11-27T00:00:00+03:00	2016-02-05T00:00:00+03:00	18100000.0	2	False	4	False	169.4	29.4	110.9		0.0	1	2	Россия, Санкт-Петербург, Малодетскосельский проспект, 30	189157882886696823
7315997628542897664	2016-09-28T00:00:00+03:00	2018-01-18T00:00:00+03:00	18000.0	3	False	1	False	31.0	8.0	16.0		11.0	2	2	Россия, Санкт-Петербург, проспект Мечникова, 11	3645947585736663887
3114700251388132608	2017-01-24T00:00:00+03:00	2017-02-20T00:00:00+03:00	19000.0	4	False	2	False	65.0	14.0	35.0	0.0	11.0	2	2	Россия, Ленинградская область, Всеволожск, Советская улица, 30	8636228754396522712
6882596471977272065	2017-08-17T00:00:00+03:00	2017-09-01T00:00:00+03:00	14900000.0	2	False	6	False	186.0	14.0	153.0		2.0	1	2	Россия, Санкт-Петербург, Малая Московская улица, 4	8847157163225230053
4438011478764769851	2016-08-07T00:00:00+03:00	2017-01-24T00:00:00+03:00	6897000.0	11	False	3	False	72.6				0.0	1	2	Россия, Санкт-Петербург, проспект Маршала Блюхера, 9к2	5300783671416267938
4579764	2015-11-16T00:00:00+03:00	2016-01-25T00:00:00+03:00	24000.0	4	False	2	False	50.0	9.0	38.0	50.0	3.0	2	2	Россия, Санкт-Петербург, улица Бабушкина, 66к2	1772043463031932430
653435318530379776	2018-04-09T00:00:00+03:00	2018-05-19T00:00:00+03:00	6870000.0	11	False	1	False	46.0	12.0	19.0			1	2	Россия, Санкт-Петербург, Ушаковская набережная, 1к3	2382674064396194289
5654722861976056321	2018-01-01T00:00:00+03:00	2018-01-12T00:00:00+03:00	3246100.0	4	False	0	True	29.51		17.64		2.0	1	2	Россия, Санкт-Петербург, Сестрорецк, улица Воскова, 12	631244838757756394
1768130216050616320	2016-04-11T00:00:00+03:00	2018-06-07T00:00:00+03:00	3590000.0	12	False	1	False	37.4	11.0	18.0		2.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Венская улица, 5	2536616937843050757
4097617936158416640	2018-02-25T00:00:00+03:00	2018-07-05T00:00:00+03:00	5400000.0	6	False	3	False	62.1	9.5	39.2		3.0	1	2	Россия, Санкт-Петербург, Загребский бульвар, 31	5975779492091610973
2584952358602721024	2017-02-16T00:00:00+03:00	2017-03-15T00:00:00+03:00	40000.0	3	False	2	False	68.0			50.0	1.0	2	2	Россия, Санкт-Петербург, Ланское шоссе, 14к1	1704037002400634187
1373498848976886528	2018-05-26T00:00:00+03:00	2018-06-13T00:00:00+03:00	16000.0	9	False	1	False	40.0	12.0	16.0	50.0		2	2	Россия, Санкт-Петербург, проспект Королёва, 47к1	7373491244948407278
8158770410067265536	2018-06-09T00:00:00+03:00	2018-08-02T00:00:00+03:00	21000.0	4	False	3	False	82.0	14.0	50.0	100.0	11.0	2	2	Россия, Санкт-Петербург, Красное Село, улица Спирина, 9к2	3975683849704877524
3547439888615042561	2018-04-19T00:00:00+03:00	2018-05-27T00:00:00+03:00	16500.0	22	False	1	False	40.0	12.0	20.0	80.0	10.0	2	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Вилеровский переулок, 8	711205115327515832
5616895794967700663	2018-03-12T00:00:00+03:00	2018-05-08T00:00:00+03:00	2450000.0	15	False	0	True	23.0		11.0			1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Охтинская аллея, 12	2600536765669241621
4121851158736302080	2017-02-27T00:00:00+03:00	2018-05-22T00:00:00+03:00	24000.0	5	False	1	False	37.0	9.0	19.0	30.0		2	2	Россия, Санкт-Петербург, проспект Энгельса, 111к1	6711366030409489588
4390513	2015-01-23T00:00:00+03:00	2016-10-30T00:00:00+03:00	4800000.0	15	False	1	False	40.0	11.0	18.0		3.0	1	2	Россия, Санкт-Петербург, улица Турку, 26к2	4742224465764649070
8552753064293008896	2016-09-30T00:00:00+03:00	2016-10-09T00:00:00+03:00	14000.0	4	False	1	False	36.6				3.0	2	2	Россия, Санкт-Петербург, улица Политрука Пасечника, 16	6414121276179719589
8939039508166138369	2017-11-21T00:00:00+03:00	2018-04-02T00:00:00+03:00	3800000.0	18	False	1	False	35.4					1	2	Россия, Санкт-Петербург, Русановская улица, 9	4182951890569455444
899914255262489856	2016-05-17T00:00:00+03:00	2016-06-05T00:00:00+03:00	23000.0	2	False	2	False	55.0	9.0	33.0		11.0	2	2	Россия, Санкт-Петербург, улица Асафьева, 12к1	9209435059987614178
53436677154254336	2015-03-27T00:00:00+03:00	2018-04-11T00:00:00+03:00	4150000.0	12	False	1	False	41.0	9.1	17.2		11.0	1	2	Россия, Санкт-Петербург, улица Белышева, 5/6	3765217650310738755
5152264856294089567	2017-05-30T00:00:00+03:00	2018-08-16T00:00:00+03:00	50000.0	9	False	3	False	100.0	13.0	54.0	100.0		2	2	Россия, Санкт-Петербург, проспект Просвещения, 33к1	561327474932141598
180937727290317019	2016-10-05T00:00:00+03:00	2017-08-09T00:00:00+03:00	2180000.0	4	False	1	False	36.0	8.4	17.0		0.0	1	2	Россия, Ленинградская область, Гатчинский район, Коммунар, Гатчинская улица, 1А	4413866678594006854
2223527871757531392	2018-06-22T00:00:00+03:00	2018-06-29T00:00:00+03:00	20000.0	2	False	1	False	34.0	8.0	17.0	50.0		2	2	Россия, Санкт-Петербург, Пушкин, Пушкинская улица, 42/30	6067962397612261506
552125879449370368	2018-04-03T00:00:00+03:00	2018-04-03T00:00:00+03:00	40000.0	6	False	1	False	47.0	12.0	31.0	50.0		2	2	Россия, Санкт-Петербург, Кременчугская улица, 13к2	9078299753075955874
2405360640526289921	2016-05-16T00:00:00+03:00	2017-01-12T00:00:00+03:00	4200000.0	2	False	2	False	50.5	8.3	31.5		3.0	1	2	Россия, Санкт-Петербург, Шлиссельбургский проспект, 20к2	279297967989469660
8373182020501929216	2017-05-02T00:00:00+03:00	2017-05-11T00:00:00+03:00	24000.0	15	False	2	False	52.0	8.0	31.0	100.0	11.0	2	2	Россия, Санкт-Петербург, Пулковское шоссе, 11к2	6690775821291710974
8564482648996644096	2018-03-27T00:00:00+03:00	2018-05-01T00:00:00+03:00	5700000.0	8	False	1	False	41.0	10.0	17.5		10.0	1	2	Россия, Санкт-Петербург, проспект Металлистов, 116	5118659175182258710
4491825357428629588	2017-06-13T00:00:00+03:00	2018-02-07T00:00:00+03:00	3200000.0	1	False	1	False	30.5	6.0	17.4	0.0	6.0	1	2	Россия, Санкт-Петербург, Кузнецовская улица, 8	8903668299619885086
8310251268893707955	2018-01-01T00:00:00+03:00	2018-01-06T00:00:00+03:00	12412472.0	7	False	2	False	85.21	26.26	24.84			1	2	Россия, Санкт-Петербург, Аптекарский проспект, 16	5772882957571441033
5152978751828963948	2017-06-01T00:00:00+03:00	2017-10-17T00:00:00+03:00	10180000.0	5	False	3	False	91.3	12.5	55.6		0.0	1	2	Россия, Санкт-Петербург, Малая Бухарестская улица, 5к1	5397059552142751719
5229014279473120769	2018-03-12T00:00:00+03:00	2018-06-17T00:00:00+03:00	17000.0	8	False	1	False	40.0	8.0	15.0	50.0		2	2	Россия, Санкт-Петербург, Долгоозёрная улица, 1	2004897342163971115
4495082945819001857	2017-01-09T00:00:00+03:00	2017-05-13T00:00:00+03:00	27700000.0	6	False	3	False	116.2				1.0	1	2	Россия, Санкт-Петербург, Наличная улица, 28/16	6934976920852070651
5660553206701942352	2016-02-10T00:00:00+03:00	2016-11-18T00:00:00+03:00	2300000.0	2	False	0	True	25.03		18.03		0.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово	927600617677788652
6279179249426521465	2015-12-14T00:00:00+03:00	2018-08-20T00:00:00+03:00	23871600.0	6	False	2	False	95.4	19.06	48.45			1	2	Россия, Санкт-Петербург, Смольный проспект, 17	8940290802509467669
3375339907769864860	2017-02-22T00:00:00+03:00	2017-02-22T00:00:00+03:00	25000.0	9	False	2	False	52.0		42.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Дыбенко, 38	4753500650368531143
4881243876937132801	2016-11-08T00:00:00+03:00	2016-11-24T00:00:00+03:00	20000.0	5	False	1	False	31.0	8.0	21.0	50.0	3.0	2	2	Россия, Санкт-Петербург, улица Верности, 10к4	6319345258361564468
1896730477199590627	2017-05-24T00:00:00+03:00	2017-05-25T00:00:00+03:00	50000.0	2	False	3	False	87.0	10.0	66.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Бонч-Бруевича, 5/10	7426877713827540083
2563611459669138176	2017-12-05T00:00:00+03:00	2018-01-14T00:00:00+03:00	20000.0	8	False	1	False	34.0	9.4	16.0	50.0	11.0	2	2	Россия, Санкт-Петербург, Кондратьевский проспект, 64к8	1081182048329084374
7521881594556122314	2016-12-20T00:00:00+03:00	2016-12-20T00:00:00+03:00	25000.0	9	False	1	False	40.0	10.0	20.0		0.0	2	2	Россия, Санкт-Петербург, улица Хошимина, 11	637332009376354994
3376106655211288009	2017-10-01T00:00:00+03:00	2017-10-16T00:00:00+03:00	60000.0	2	False	2	False	77.0	11.0	43.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Решетникова, 9	3681722472370178158
3464020066880671068	2015-12-25T00:00:00+03:00	2018-02-26T00:00:00+03:00	21150000.0	4	False	4	False	147.9	18.12	81.6		5.0	1	2	Россия, Санкт-Петербург, набережная реки Смоленки, 3к1	2678053774031074089
6302050292839728452	2017-03-29T00:00:00+03:00	2017-05-04T00:00:00+03:00	5222180.0	19	False	2	False	52.78	8.96	25.97		0.0	1	2	Россия, Санкт-Петербург, Кушелевская дорога, 5к4	7274736308217969984
6171702108336364072	2017-04-20T00:00:00+03:00	2018-05-04T00:00:00+03:00	16712578.0	5	False	4	False	148.3	18.12	81.6		5.0	1	2	Россия, Санкт-Петербург, набережная реки Смоленки, 3к1	2678053774031074089
93829328163778305	2018-08-01T00:00:00+03:00	2018-08-20T00:00:00+03:00	16000.0	12	False	1	False	27.0			50.0		2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Воронцовский бульвар, 6	8372601063222427488
7647495386637273561	2017-03-21T00:00:00+03:00	2017-05-20T00:00:00+03:00	3150000.0	5	False	3	False	67.1	9.0	43.0	1.0	0.0	1	2	Россия, Ленинградская область, Кириши, проспект Героев, 18	3220519153667157219
143291649304735488	2017-09-28T00:00:00+03:00	2018-02-08T00:00:00+03:00	4700000.0	5	False	3	False	63.2	7.1	37.2		0.0	1	2	Россия, Санкт-Петербург, Кронштадт, Цитадельское шоссе, 43	2157211135719162647
2873724061030737664	2018-05-05T00:00:00+03:00	2018-05-20T00:00:00+03:00	22000.0	16	False	1	False	35.0	9.0	17.0	100.0	3.0	2	2	Россия, Санкт-Петербург, посёлок Парголово, улица Николая Рубцова, 11к1	7428917673659545151
9069199666280484240	2016-09-05T00:00:00+03:00	2017-06-05T00:00:00+03:00	13500000.0	4	False	6	False	158.0	16.4	111.9		0.0	1	2	Россия, Санкт-Петербург, улица Декабристов, 57	3202362367421113911
491854199524829697	2016-04-25T00:00:00+03:00	2016-10-07T00:00:00+03:00	3300000.0	18	False	1	False	35.0	10.0	14.0		3.0	1	2	Россия, Санкт-Петербург, жилой комплекс Северная Долина, Заречная улица, 33	7632226178948109536
3068614785184306433	2018-03-18T00:00:00+03:00	2018-04-11T00:00:00+03:00	37000.0	33	False	2	False	62.0	10.0	29.0	0.0	10.0	2	2	Россия, Санкт-Петербург, проспект Обуховской Обороны, 138к2	3083028653280224776
7095378514135750657	2016-08-30T00:00:00+03:00	2016-10-01T00:00:00+03:00	3500000.0	1	False	1	False	34.0	8.5	18.0		3.0	1	2	Россия, Санкт-Петербург, улица Демьяна Бедного, 26Б	1428245387714793486
1494409170319640577	2017-02-18T00:00:00+03:00	2017-03-01T00:00:00+03:00	20000.0	15	False	0	True	26.0		19.0		3.0	2	2	Россия, Санкт-Петербург, улица Орджоникидзе, 59к2	664125551108500725
5050696023855578881	2018-04-25T00:00:00+03:00	2018-08-20T00:00:00+03:00	3150000.0	9	False	1	False	39.6	7.5	21.6		2.0	1	2	Россия, Санкт-Петербург, Пискарёвский проспект, 46к2	665343139034167773
6649885653397820158	2016-10-15T00:00:00+03:00	2016-11-13T00:00:00+03:00	3589989.0	11	False	2	False	56.34	17.63	24.85	4.0	2.0	1	2	Россия, Санкт-Петербург, Русановская улица, 15к1	6563554046625812320
7340091001890473869	2017-09-14T00:00:00+03:00	2018-01-20T00:00:00+03:00	5200000.0	4	False	0	True	32.0		22.0	100.0	0.0	1	2	Россия, Санкт-Петербург, Наличная улица, 26к6	8702134973702911885
4959333555944336897	2018-01-16T00:00:00+03:00	2018-04-08T00:00:00+03:00	10900000.0	17	False	3	False	99.0	17.0	46.4		1.0	1	2	Россия, Санкт-Петербург, улица Есенина, 1к1	232757068594148835
6302977522902400862	2016-08-22T00:00:00+03:00	2016-08-29T00:00:00+03:00	50000.0	3	False	2	False	45.0		40.0		0.0	2	2	Россия, Санкт-Петербург, Большой проспект Петроградской стороны, 82	7955965937352639091
9106659135022232833	2018-04-03T00:00:00+03:00	2018-06-15T00:00:00+03:00	600000.0	1	False	4	False	90.0	13.0	54.0	0.0	11.0	2	2	Россия, Санкт-Петербург, Большой Сампсониевский проспект, 33/1	192308642065385452
2554639205170739103	2018-06-03T00:00:00+03:00	2018-08-20T00:00:00+03:00	4500000.0	1	False	3	False	58.6	6.1	39.1			1	2	Россия, Санкт-Петербург, улица Верности, 14к1	6319345258361560627
2505410998220156929	2018-08-09T00:00:00+03:00	2018-08-20T00:00:00+03:00	18000.0	4	False	1	False	30.0	6.0	17.0	50.0	3.0	2	2	Россия, Санкт-Петербург, улица Софьи Ковалевской, 16	7674015528948257584
2554639205138483264	2017-09-06T00:00:00+03:00	2018-02-07T00:00:00+03:00	2900000.0	4	False	1	False	32.0	6.0	18.0			1	2	Россия, Санкт-Петербург, проспект Кузнецова, 25к1	2929603598081672612
6462432253477173761	2017-09-04T00:00:00+03:00	2018-02-08T00:00:00+03:00	4000000.0	2	False	2	False	35.6	9.6	17.1		2.0	1	2	Россия, Санкт-Петербург, Средняя Подьяческая улица, 5	3427749358157697526
5371389560431501056	2018-08-01T00:00:00+03:00	2018-08-18T00:00:00+03:00	20000.0	12	False	1	False	38.0	10.0	18.0	50.0		2	2	Россия, Санкт-Петербург, проспект Космонавтов, 65к4	9137473764455424597
6716526594865610497	2018-06-01T00:00:00+03:00	2018-06-02T00:00:00+03:00	20000.0	12	False	1	False	40.0	11.0	19.0	50.0		2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Ленинградская улица, 3	2212443131238856156
3498204831121152555	2016-12-26T00:00:00+03:00	2017-02-27T00:00:00+03:00	40000.0	16	False	1	False	41.0	12.0	20.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Фермское шоссе, 20к1	6823929411534505365
4958389779750260993	2018-01-21T00:00:00+03:00	2018-01-23T00:00:00+03:00	20000.0	7	False	1	False	31.0			40.0		2	2	Россия, Санкт-Петербург, улица Шотмана, 11	4737437119445658335
8310251191854456647	2017-04-20T00:00:00+03:00	2018-08-20T00:00:00+03:00	33000000.0	6	False	4	False	176.2	16.8	90.0	0.0	2.0	1	2	Россия, Санкт-Петербург, Новочеркасский проспект, 33к3	5994596738788055327
6101639262162153473	2017-08-01T00:00:00+03:00	2018-04-07T00:00:00+03:00	30000.0	15	False	2	False	67.0	15.0		50.0	10.0	2	2	Россия, Санкт-Петербург, улица Маршала Казакова, 78к1	5809952634094135674
7231081776315618816	2018-02-18T00:00:00+03:00	2018-02-25T00:00:00+03:00	25000.0	11	False	0	True	30.0		19.0		10.0	2	2	Россия, Санкт-Петербург, проспект Энергетиков, 11к2	2027972822420036903
7616710585015786496	2016-07-13T00:00:00+03:00	2016-10-24T00:00:00+03:00	2900000.0	1	False	0	True	27.1		19.5		10.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Центральная улица, 50к1	2764443021095115895
5152978751829017856	2017-08-20T00:00:00+03:00	2018-02-07T00:00:00+03:00	5200000.0	12	False	1	False	49.0	18.5	14.0		0.0	1	2	Россия, Санкт-Петербург, улица Адмирала Черокова, 22	3241267686712495721
2332956270688199930	2016-03-24T00:00:00+03:00	2018-03-04T00:00:00+03:00	15000000.0	5	False	2	False	92.0	30.8	32.4		6.0	1	2	Россия, Санкт-Петербург, Нижне-Каменская улица, 7к1	2892334537653977652
5565310413833396106	2018-05-28T00:00:00+03:00	2018-06-04T00:00:00+03:00	54000.0	12	False	0	True	100.0		51.0	100.0		2	2	Россия, Санкт-Петербург, проспект Королёва, 61	756291893985037357
3048906	2015-06-26T00:00:00+03:00	2016-06-05T00:00:00+03:00	8783550.0	1	False	3	False	119.64	23.04	79.11999499999999		2.0	1	2	Россия, Санкт-Петербург, исторический район Шувалово, Береговая улица, 21к1	3978418211985400510
4027888	2015-09-23T00:00:00+03:00	2016-02-01T00:00:00+03:00	3300000.0	6	False	1	False	34.0	6.1	20.3		3.0	1	2	Россия, Санкт-Петербург, Бухарестская улица, 39к4	6742035842980262791
5848965605916635721	2016-08-26T00:00:00+03:00	2016-11-19T00:00:00+03:00	5320000.0	2	False	2	False	52.0	8.5	31.8		2.0	1	2	Россия, Санкт-Петербург, Огородный переулок, 6к1	3057997344898995096
8774006601099369728	2018-06-05T00:00:00+03:00	2018-07-20T00:00:00+03:00	4000000.0	8	False	2	False	59.5					1	2	Россия, Ленинградская область, Всеволожский район, поселок городского типа имени Свердлова, микрорайон Свердлова-1, 40А	6096044629658035442
8411405967504323584	2017-01-19T00:00:00+03:00	2018-02-12T00:00:00+03:00	2900000.0	4	False	1	False	28.5	6.5	15.0		3.0	1	2	Россия, Санкт-Петербург, Будапештская улица, 63к1	5729094119176730888
7664944312339665408	2016-03-17T00:00:00+03:00	2018-07-24T00:00:00+03:00	15000.0	2	False	1	False	38.0	8.0	17.0	90.0		2	2	Россия, Санкт-Петербург, Светлановский проспект, 60к1	2852157866563534177
5152264856293042332	2018-04-25T00:00:00+03:00	2018-05-26T00:00:00+03:00	30000.0	10	False	1	False	37.0	10.0	18.0	100.0		2	2	Россия, Санкт-Петербург, улица Орбели, 17	441972544115230499
6835103169111335680	2015-11-16T00:00:00+03:00	2018-01-04T00:00:00+03:00	22000.0	2	False	1	False	35.0					2	2	Россия, Санкт-Петербург, улица Белышева, 5/6	3765217650310738755
3375339907683056829	2017-02-24T00:00:00+03:00	2017-02-25T00:00:00+03:00	29000.0	3	False	1	False	41.0	10.0	20.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Новоколомяжский проспект, 11	5434175401916755133
4721173	2015-11-30T00:00:00+03:00	2016-05-28T00:00:00+03:00	7350000.0	2	False	3	False	84.0	18.0	51.0		3.0	1	2	Россия, Ленинградская область, Всеволожский район, Бугровское сельское поселение, поселок Бугры, Школьная улица, 11к2	6976757955270656380
6260945504904307359	2016-11-18T00:00:00+03:00	2016-11-24T00:00:00+03:00	4050000.0	7	False	2	False	42.0	6.0	27.0		0.0	1	2	Россия, Санкт-Петербург, улица Генерала Симоняка, 25	5887321647859314093
7015814526297702656	2018-02-17T00:00:00+03:00	2018-05-19T00:00:00+03:00	5600000.0	22	False	1	False	46.5					1	2	Россия, Санкт-Петербург, Комендантский проспект, 53к1	2153540495534783264
4162197428645385217	2014-11-27T00:00:00+03:00	2018-04-24T00:00:00+03:00	4380000.0	9	False	2	False	50.3	9.2	30.3			1	2	Россия, Санкт-Петербург, Будапештская улица, 110	6730428352580063924
4842857800065466616	2016-07-16T00:00:00+03:00	2016-09-07T00:00:00+03:00	11500000.0	3	False	3	False	82.0	25.2	47.3		0.0	1	2	Россия, Санкт-Петербург, 1-я линия Васильевского острова, 44	7786128364921505290
7521218900110739505	2016-07-06T00:00:00+03:00	2016-07-20T00:00:00+03:00	30000.0	4	False	1	False	36.0	9.0	18.0	50.0	0.0	2	2	Россия, Санкт-Петербург, улица Коллонтай, 31к2	6441659253068147468
8377067369377371137	2015-04-18T00:00:00+03:00	2017-06-20T00:00:00+03:00	5500000.0	11	False	1	False	42.0	8.0	20.0		0.0	1	2	Россия, Санкт-Петербург, Петергофское шоссе, 45	1293681932357344822
5152213486699014253	2016-11-17T00:00:00+03:00	2017-02-01T00:00:00+03:00	12664762.0	7	False	3	False	100.6	11.55	49.7		0.0	1	2	Россия, Санкт-Петербург, Киевская улица	3302820705959218579
5195711	2016-01-25T00:00:00+03:00	2016-02-01T00:00:00+03:00	14000.0	5	False	1	False	40.0	16.0	23.0	0.0	10.0	2	2	Россия, Санкт-Петербург, Товарищеский проспект, 32к1	2922874209135745500
5141797489724311702	2017-03-30T00:00:00+03:00	2017-06-06T00:00:00+03:00	24000.0	16	False	2	False	54.0	9.0	30.0		0.0	2	2	Россия, Санкт-Петербург, улица Тельмана, 30к2	3135045530373777350
